=================================================
PTK-HUIM-DFS Results: Top-10000 Patterns
Parameters: k=10000, minProb=0,7000, parallel=true
=================================================
Rank   Pattern                                  Expected Util   Exist Prob     
8954   [15, 46, 68, 74]                         5757.0369       1.000000       
8955   [15, 17, 21, 54]                         5756.9885       1.000000       
8956   [9, 46, 51, 54]                          5756.6954       1.000000       
8957   [7, 27, 34, 70]                          5756.5248       1.000000       
8958   [7, 15, 66]                              5755.9403       1.000000       
8959   [5, 15, 21, 52]                          5755.7571       1.000000       
8960   [42, 44, 46, 52]                         5755.6528       1.000000       
8961   [15, 21, 42, 70]                         5755.3443       1.000000       
8962   [1, 34, 46, 68]                          5755.3035       1.000000       
8963   [5, 25, 46, 62]                          5755.3033       1.000000       
8964   [17, 44, 46, 70]                         5755.1397       1.000000       
8965   [27, 34, 50, 74]                         5754.0048       1.000000       
8966   [11, 13, 25, 46]                         5753.9979       1.000000       
8967   [3, 7, 15, 70]                           5753.8730       1.000000       
8968   [25, 46, 58, 66]                         5753.6124       1.000000       
8969   [24, 25, 46]                             5753.5506       1.000000       
8970   [11, 15, 19, 29]                         5752.8398       1.000000       
8971   [2, 52, 69]                              5752.7105       1.000000       
8972   [11, 15, 34, 66]                         5752.0628       1.000000       
8973   [15, 31, 46, 66]                         5751.5412       1.000000       
8974   [2, 15, 46, 62]                          5749.2870       1.000000       
8975   [2, 25, 50, 52]                          5749.1759       1.000000       
8976   [21, 46, 66, 74]                         5748.8236       1.000000       
8977   [5, 13, 46, 60]                          5748.8111       1.000000       
8978   [1, 21, 29]                              5748.5883       1.000000       
8979   [15, 27, 54, 58]                         5748.0231       1.000000       
8980   [25, 42, 50, 58]                         5747.6483       1.000000       
8981   [9, 15, 75]                              5747.3239       1.000000       
8982   [23, 39, 46]                             5746.9633       1.000000       
8983   [42, 44, 46, 74]                         5746.7062       1.000000       
8984   [7, 9, 66, 70]                           5745.8144       1.000000       
8985   [19, 34, 50, 54]                         5745.6549       1.000000       
8986   [9, 11, 17, 54]                          5745.2009       1.000000       
8987   [9, 68, 70, 74]                          5745.1652       1.000000       
8988   [5, 9, 27, 42]                           5745.1217       1.000000       
8989   [9, 17, 42, 70]                          5744.0411       1.000000       
8990   [7, 50, 66, 70]                          5743.9569       1.000000       
8991   [27, 50, 52, 70]                         5743.7692       1.000000       
8992   [17, 46, 48, 50]                         5743.4512       1.000000       
8993   [13, 29, 46, 70]                         5743.2661       1.000000       
8994   [9, 19, 29, 54]                          5743.0080       1.000000       
8995   [44, 46, 48, 70]                         5742.9642       1.000000       
8996   [19, 44, 46, 68]                         5742.8449       1.000000       
8997   [11, 15, 31, 70]                         5742.6327       1.000000       
8998   [7, 15, 25, 54]                          5742.5959       1.000000       
8999   [27, 46, 66, 70]                         5741.4932       1.000000       
9000   [17, 21, 46, 74]                         5741.4709       1.000000       
9001   [7, 42, 46, 68]                          5741.4140       1.000000       
9002   [2, 9, 62, 70]                           5741.2947       1.000000       
9003   [15, 21, 25, 70]                         5740.9557       1.000000       
9004   [15, 21, 54, 60]                         5740.5754       1.000000       
9005   [19, 27, 46, 71]                         5740.5608       1.000000       
9006   [29, 44, 50, 70]                         5739.7904       1.000000       
9007   [11, 29, 74]                             5739.7076       1.000000       
9008   [29, 54, 73]                             5739.3689       1.000000       
9009   [2, 25, 68]                              5739.1639       1.000000       
9010   [2, 44, 50, 54]                          5739.0094       1.000000       
9011   [5, 15, 54, 58]                          5738.6827       1.000000       
9012   [11, 52, 71]                             5738.4832       1.000000       
9013   [34, 44, 50, 52]                         5738.0295       1.000000       
9014   [3, 46, 66, 70]                          5738.0046       1.000000       
9015   [25, 29, 71]                             5737.9773       1.000000       
9016   [21, 39, 48]                             5737.9734       1.000000       
9017   [44, 50, 62]                             5737.6427       1.000000       
9018   [5, 16, 70]                              5737.6016       1.000000       
9019   [9, 29, 54, 68]                          5737.4674       1.000000       
9020   [19, 46, 52, 66]                         5737.3118       1.000000       
9021   [14, 46, 66]                             5737.0815       1.000000       
9022   [9, 15, 25, 31]                          5736.4253       1.000000       
9023   [15, 29, 52, 70]                         5736.4115       1.000000       
9024   [31, 50, 60, 70]                         5736.1037       1.000000       
9025   [13, 34, 44, 46]                         5736.0792       1.000000       
9026   [5, 15, 34, 74]                          5735.5941       1.000000       
9027   [24, 46, 74]                             5734.8376       1.000000       
9028   [2, 9, 13, 50]                           5734.7213       1.000000       
9029   [9, 38, 46, 74]                          5734.6451       1.000000       
9030   [5, 36, 46, 50]                          5734.6164       1.000000       
9031   [46, 58, 60, 71]                         5734.5777       1.000000       
9032   [16]                                     5734.3200       1.000000       
9033   [9, 14, 25]                              5733.7818       1.000000       
9034   [27, 39, 51]                             5733.7457       1.000000       
9035   [13, 15, 29, 46]                         5733.5670       1.000000       
9036   [17, 21, 34, 70]                         5732.2050       1.000000       
9037   [2, 17, 44, 46]                          5731.8444       1.000000       
9038   [7, 21, 46, 62]                          5731.7083       1.000000       
9039   [11, 27, 50, 54]                         5731.6338       1.000000       
9040   [3, 9, 11, 54]                           5731.1180       1.000000       
9041   [9, 13, 29, 54]                          5730.6092       1.000000       
9042   [2, 9, 42, 44]                           5729.8635       1.000000       
9043   [13, 27, 46, 58]                         5729.7087       1.000000       
9044   [5, 42, 46, 66]                          5729.4152       1.000000       
9045   [7, 13, 46, 52]                          5728.4733       1.000000       
9046   [9, 15, 19, 31]                          5727.9067       1.000000       
9047   [15, 27, 69]                             5727.8913       1.000000       
9048   [17, 39, 71]                             5727.1910       1.000000       
9049   [27, 44, 46, 70]                         5727.0045       1.000000       
9050   [11, 51, 74]                             5726.7673       1.000000       
9051   [46, 50, 56, 70]                         5726.6754       1.000000       
9052   [7, 50, 62, 70]                          5726.4766       1.000000       
9053   [27, 39, 46, 54]                         5726.4717       1.000000       
9054   [13, 15, 66]                             5726.4026       1.000000       
9055   [5, 21, 54, 74]                          5726.3986       1.000000       
9056   [1, 19, 25, 46]                          5726.2222       1.000000       
9057   [20, 25, 50]                             5726.2110       1.000000       
9058   [25, 27, 54, 74]                         5726.2021       1.000000       
9059   [13, 48, 54]                             5725.8477       1.000000       
9060   [2, 15, 58, 70]                          5725.6921       1.000000       
9061   [9, 44, 73]                              5725.1877       1.000000       
9062   [21, 75]                                 5725.0080       1.000000       
9063   [9, 21, 52, 60]                          5724.7585       1.000000       
9064   [15, 17, 21, 27]                         5723.4870       1.000000       
9065   [9, 21, 38, 46]                          5722.9871       1.000000       
9066   [2, 13, 46, 58]                          5722.8954       1.000000       
9067   [25, 27, 73]                             5722.7409       1.000000       
9068   [21, 34, 50, 62]                         5722.2252       1.000000       
9069   [9, 21, 34, 51]                          5721.7656       1.000000       
9070   [15, 46, 48, 68]                         5721.4544       1.000000       
9071   [7, 21, 25, 70]                          5720.4834       1.000000       
9072   [25, 34, 50, 68]                         5719.9679       1.000000       
9073   [27, 50, 54, 70]                         5719.3921       1.000000       
9074   [3, 17, 34, 46]                          5719.3394       1.000000       
9075   [3, 15, 29, 50]                          5719.3098       1.000000       
9076   [3, 11, 50, 70]                          5719.0740       1.000000       
9077   [5, 29, 46, 68]                          5718.8041       1.000000       
9078   [7, 9, 34, 46, 50]                       5718.5972       1.000000       
9079   [21, 46, 48, 70]                         5717.7632       1.000000       
9080   [2, 3, 50, 70]                           5717.7241       1.000000       
9081   [11, 15, 17, 54]                         5717.2326       1.000000       
9082   [2, 5, 25, 34]                           5717.0394       1.000000       
9083   [2, 9, 25, 60]                           5716.7573       1.000000       
9084   [29, 38, 46, 70]                         5716.4689       1.000000       
9085   [7, 46, 58, 68]                          5716.2110       1.000000       
9086   [15, 25, 34, 74]                         5716.0895       1.000000       
9087   [15, 73, 74]                             5715.9817       1.000000       
9088   [11, 15, 25, 29]                         5715.9154       1.000000       
9089   [9, 29, 38, 46]                          5715.5913       1.000000       
9090   [11, 21, 50, 52]                         5714.5058       1.000000       
9091   [7, 15, 21, 60]                          5714.3045       1.000000       
9092   [9, 15, 40, 46]                          5714.1477       1.000000       
9093   [44, 54, 73]                             5714.0355       1.000000       
9094   [11, 46, 52, 68]                         5713.9223       1.000000       
9095   [5, 17, 54]                              5713.8754       1.000000       
9096   [13, 19, 46, 60]                         5713.5936       1.000000       
9097   [7, 29, 34, 70]                          5713.1928       1.000000       
9098   [5, 9, 19, 34, 46]                       5713.1254       1.000000       
9099   [42, 50, 54, 58]                         5712.9544       1.000000       
9100   [9, 34, 58, 68]                          5712.8215       1.000000       
9101   [34, 58, 70, 74]                         5712.7788       1.000000       
9102   [44, 46, 68, 70]                         5711.8260       1.000000       
9103   [7, 27, 50, 60]                          5711.7322       1.000000       
9104   [7, 27, 68]                              5711.2908       1.000000       
9105   [15, 31, 42, 50]                         5711.1543       1.000000       
9106   [5, 46, 58, 71]                          5711.0320       1.000000       
9107   [34, 46, 60, 62]                         5710.8605       1.000000       
9108   [13, 46, 58, 70]                         5710.2158       1.000000       
9109   [15, 39, 74]                             5710.1980       1.000000       
9110   [7, 11, 15, 60]                          5710.0572       1.000000       
9111   [5, 7, 50, 52]                           5708.6244       1.000000       
9112   [3, 11, 46, 74]                          5708.4715       1.000000       
9113   [2, 42, 50, 70]                          5708.3622       1.000000       
9114   [15, 27, 46, 71]                         5708.1630       1.000000       
9115   [19, 46, 65]                             5707.7506       1.000000       
9116   [2, 9, 46, 69]                           5707.1298       1.000000       
9117   [5, 34, 44, 70]                          5706.9092       1.000000       
9118   [7, 21, 25, 54]                          5706.8310       1.000000       
9119   [11, 46, 58, 62]                         5706.7665       1.000000       
9120   [21, 48, 74]                             5706.6391       1.000000       
9121   [7, 9, 15, 44]                           5706.1649       1.000000       
9122   [7, 15, 21, 29]                          5705.6109       1.000000       
9123   [29, 44, 46, 58]                         5702.7550       1.000000       
9124   [2, 5, 58, 70]                           5702.7347       1.000000       
9125   [11, 54, 70, 74]                         5702.3871       1.000000       
9126   [15, 44, 46, 48]                         5702.0803       1.000000       
9127   [5, 21, 27, 50]                          5701.9752       1.000000       
9128   [46, 52, 58, 71]                         5701.4992       1.000000       
9129   [21, 46, 52, 62]                         5701.4556       1.000000       
9130   [34, 48, 50, 58]                         5701.3019       1.000000       
9131   [5, 19, 50, 70]                          5700.5373       1.000000       
9132   [5, 34, 50, 68]                          5699.5601       1.000000       
9133   [13, 25, 46, 70]                         5698.9991       1.000000       
9134   [21, 29, 50, 52]                         5698.9669       1.000000       
9135   [21, 25, 54, 58]                         5698.9577       1.000000       
9136   [34, 52, 70, 74]                         5698.8753       1.000000       
9137   [34, 42, 50, 74]                         5698.3574       1.000000       
9138   [2, 44, 73]                              5698.1307       1.000000       
9139   [19, 31, 34]                             5697.8178       1.000000       
9140   [5, 21, 34, 58]                          5697.5536       1.000000       
9141   [11, 21, 50, 58]                         5697.5174       1.000000       
9142   [9, 11, 52, 74]                          5697.2936       1.000000       
9143   [15, 21, 60, 70]                         5696.7122       1.000000       
9144   [2, 9, 15, 50]                           5696.5929       0.999999       
9145   [7, 9, 19, 54]                           5696.4808       1.000000       
9146   [2, 42, 51]                              5696.2251       1.000000       
9147   [9, 11, 13, 50]                          5696.0541       1.000000       
9148   [2, 5, 50, 54]                           5695.5963       1.000000       
9149   [2, 31, 46, 48]                          5695.5919       1.000000       
9150   [15, 21, 54, 74]                         5695.2617       1.000000       
9151   [7, 19, 25]                              5695.1056       1.000000       
9152   [5, 15, 21, 60]                          5694.8632       1.000000       
9153   [5, 9, 21, 31]                           5694.7647       1.000000       
9154   [13, 19, 29, 46]                         5694.7435       1.000000       
9155   [9, 31, 70, 74]                          5694.5974       1.000000       
9156   [11, 15, 19, 60]                         5694.3455       1.000000       
9157   [15, 38, 54]                             5692.8255       1.000000       
9158   [11, 15, 19, 52]                         5692.5259       1.000000       
9159   [31, 50, 69]                             5692.1610       1.000000       
9160   [9, 11, 52, 58]                          5691.6189       1.000000       
9161   [11, 42, 46, 48]                         5690.8196       1.000000       
9162   [14, 27]                                 5690.7330       1.000000       
9163   [13, 34, 50, 70]                         5689.1933       1.000000       
9164   [9, 11, 21, 48]                          5688.8397       1.000000       
9165   [5, 15, 21, 29]                          5688.6521       1.000000       
9166   [15, 27, 50, 70]                         5688.3901       1.000000       
9167   [27, 50, 58, 60]                         5688.2699       1.000000       
9168   [7, 11, 25, 50]                          5688.2157       1.000000       
9169   [9, 19, 73]                              5688.1078       1.000000       
9170   [3, 9, 27, 54]                           5688.0435       1.000000       
9171   [1, 27, 39]                              5687.6549       1.000000       
9172   [13, 27, 46, 52]                         5687.5905       1.000000       
9173   [5, 9, 34, 46, 54]                       5687.0256       1.000000       
9174   [15, 17, 27, 34]                         5686.8799       1.000000       
9175   [9, 34, 52, 68]                          5686.3958       1.000000       
9176   [18, 46, 54]                             5686.1714       1.000000       
9177   [3, 42, 46, 52]                          5686.0544       1.000000       
9178   [11, 25, 27, 34]                         5684.9787       1.000000       
9179   [9, 11, 46, 56]                          5684.4663       1.000000       
9180   [2, 17, 42]                              5684.2948       1.000000       
9181   [2, 9, 58, 60]                           5683.6423       1.000000       
9182   [7, 15, 50, 74]                          5683.0559       1.000000       
9183   [9, 48, 70, 74]                          5682.1754       1.000000       
9184   [15, 19, 50, 54]                         5682.1370       1.000000       
9185   [11, 21, 31, 46]                         5681.9583       1.000000       
9186   [15, 52, 60, 70]                         5681.8851       1.000000       
9187   [29, 38, 46]                             5681.1321       1.000000       
9188   [13, 34, 60]                             5680.8477       1.000000       
9189   [36, 46, 50, 58]                         5680.7716       1.000000       
9190   [3, 9, 46, 71]                           5680.4001       1.000000       
9191   [15, 25, 54, 74]                         5680.3783       1.000000       
9192   [9, 24, 46, 54]                          5679.8720       1.000000       
9193   [9, 15, 29, 74]                          5679.2756       1.000000       
9194   [11, 15, 19, 42]                         5677.1989       1.000000       
9195   [3, 34, 50, 52]                          5676.9247       1.000000       
9196   [19, 60]                                 5676.4302       1.000000       
9197   [9, 15, 58, 68]                          5676.1032       1.000000       
9198   [7, 25, 46, 71]                          5675.8376       1.000000       
9199   [51, 60, 70]                             5675.5359       1.000000       
9200   [7, 11, 50, 52]                          5675.4373       1.000000       
9201   [38, 46, 52, 70]                         5674.8197       1.000000       
9202   [3, 15, 42, 50]                          5674.6983       1.000000       
9203   [7, 9, 25, 74]                           5674.4765       1.000000       
9204   [5, 34, 50, 66]                          5674.4412       1.000000       
9205   [2, 9, 15, 58]                           5674.2620       1.000000       
9206   [7, 11, 21, 50]                          5673.7923       1.000000       
9207   [5, 21, 34, 74]                          5673.7574       1.000000       
9208   [17, 27, 42, 46]                         5673.6489       1.000000       
9209   [11, 44, 74]                             5673.3666       1.000000       
9210   [11, 27, 73]                             5673.3435       1.000000       
9211   [9, 36, 50, 70]                          5673.2062       1.000000       
9212   [13, 46, 54, 70]                         5673.0611       1.000000       
9213   [5, 42, 54, 70]                          5672.9755       1.000000       
9214   [7, 34, 54, 74]                          5672.3494       1.000000       
9215   [5, 9, 34, 46, 60]                       5672.2278       1.000000       
9216   [2, 11, 17, 46]                          5671.9132       1.000000       
9217   [13, 15, 46, 50]                         5671.9077       1.000000       
9218   [7, 21, 27, 54]                          5671.8505       1.000000       
9219   [19, 25, 68]                             5671.3948       1.000000       
9220   [9, 25, 66, 70]                          5671.2714       1.000000       
9221   [7, 11, 15, 29]                          5671.1114       1.000000       
9222   [13, 46, 50, 74]                         5671.0405       1.000000       
9223   [2, 51, 58]                              5670.7756       1.000000       
9224   [7, 9, 13, 54]                           5670.6463       1.000000       
9225   [31, 42, 46, 52]                         5670.3335       1.000000       
9226   [15, 19, 58, 70]                         5669.8281       1.000000       
9227   [9, 17, 27, 34]                          5668.4734       1.000000       
9228   [15, 21, 52, 58]                         5668.1934       1.000000       
9229   [2, 5, 52, 70]                           5667.8610       1.000000       
9230   [14, 21, 70]                             5667.8216       1.000000       
9231   [51, 52, 54]                             5667.7972       1.000000       
9232   [9, 39, 46, 48]                          5667.3739       1.000000       
9233   [13, 46, 52, 58]                         5667.3583       1.000000       
9234   [34, 44, 71]                             5667.2921       1.000000       
9235   [17, 31, 46, 70]                         5667.1334       1.000000       
9236   [44, 50, 60, 70]                         5666.5046       1.000000       
9237   [7, 9, 21, 44]                           5666.3052       1.000000       
9238   [2, 5, 44, 50]                           5665.9706       1.000000       
9239   [11, 25, 50, 70]                         5665.7855       1.000000       
9240   [15, 19, 29, 34]                         5665.6081       1.000000       
9241   [15, 25, 52, 54]                         5665.2007       1.000000       
9242   [13, 15, 39]                             5664.5486       1.000000       
9243   [17, 34, 44, 46]                         5664.3685       1.000000       
9244   [29, 34, 46, 62]                         5663.5566       1.000000       
9245   [50, 60, 70, 74]                         5663.3205       1.000000       
9246   [7, 9, 11, 29]                           5662.8991       1.000000       
9247   [2, 39, 71]                              5662.8108       1.000000       
9248   [5, 11, 13, 46]                          5662.7552       1.000000       
9249   [9, 31, 50, 74]                          5662.2774       1.000000       
9250   [25, 48, 50, 70]                         5661.8902       1.000000       
9251   [2, 34, 38]                              5661.8075       1.000000       
9252   [5, 25, 27, 34]                          5660.9430       1.000000       
9253   [34, 46, 50, 64]                         5660.3541       1.000000       
9254   [12, 46, 60]                             5659.6059       1.000000       
9255   [5, 27, 60]                              5659.1156       1.000000       
9256   [2, 23, 34]                              5659.0143       1.000000       
9257   [27, 29, 50, 58]                         5658.9406       1.000000       
9258   [11, 60, 71]                             5658.8304       1.000000       
9259   [11, 34, 52, 54]                         5658.7772       1.000000       
9260   [9, 21, 29, 60]                          5658.3557       1.000000       
9261   [7, 21, 54, 70]                          5658.2139       1.000000       
9262   [16, 21, 70]                             5658.0550       1.000000       
9263   [9, 13, 27, 54]                          5657.9474       1.000000       
9264   [9, 27, 70, 74]                          5657.9157       1.000000       
9265   [5, 46, 60, 71]                          5657.7835       1.000000       
9266   [7, 11, 71]                              5657.6758       1.000000       
9267   [11, 46, 58, 68]                         5657.5473       1.000000       
9268   [27, 34, 48, 50]                         5656.3813       1.000000       
9269   [7, 15, 17, 70]                          5655.3798       1.000000       
9270   [3, 9, 11, 27]                           5654.4164       1.000000       
9271   [9, 13, 34, 42]                          5654.2787       1.000000       
9272   [13, 19, 27, 46]                         5654.0869       1.000000       
9273   [7, 11, 15, 42]                          5654.0324       1.000000       
9274   [5, 11, 15, 60]                          5653.3295       1.000000       
9275   [2, 7, 58, 70]                           5653.1516       1.000000       
9276   [2, 3, 34, 70]                           5652.8972       1.000000       
9277   [9, 25, 34, 46, 52]                      5652.8501       1.000000       
9278   [3, 9, 50, 66]                           5652.1951       1.000000       
9279   [2, 5, 15, 70]                           5651.4901       1.000000       
9280   [1, 50, 66]                              5651.4638       1.000000       
9281   [9, 15, 52, 68]                          5651.0633       1.000000       
9282   [11, 21, 46, 62]                         5650.4374       1.000000       
9283   [9, 13, 54, 70]                          5650.3687       1.000000       
9284   [2, 9, 70, 74]                           5650.0357       1.000000       
9285   [9, 17, 25, 70]                          5649.1771       1.000000       
9286   [9, 13, 29, 34]                          5648.2358       1.000000       
9287   [11, 15, 58, 60]                         5647.6771       1.000000       
9288   [11, 29, 46, 68]                         5647.5558       1.000000       
9289   [9, 19, 70, 74]                          5646.7681       1.000000       
9290   [20, 27, 50]                             5646.5306       1.000000       
9291   [5, 11, 46, 68]                          5646.1187       1.000000       
9292   [29, 34, 46, 71]                         5645.9286       1.000000       
9293   [9, 34, 40, 46]                          5645.5552       1.000000       
9294   [48, 50, 52, 70]                         5645.2745       1.000000       
9295   [48, 50, 58, 70]                         5644.9661       1.000000       
9296   [34, 51, 52]                             5644.9494       1.000000       
9297   [2, 5, 13, 46]                           5644.4238       1.000000       
9298   [34, 65]                                 5644.2690       1.000000       
9299   [15, 21, 34, 44]                         5643.9581       1.000000       
9300   [38, 50, 74]                             5643.7006       1.000000       
9301   [5, 7, 11, 70]                           5643.6302       1.000000       
9302   [1, 27, 71]                              5643.0194       1.000000       
9303   [9, 15, 27, 74]                          5642.1199       1.000000       
9304   [5, 20, 50]                              5642.1063       1.000000       
9305   [3, 11, 15, 27]                          5642.0913       1.000000       
9306   [9, 34, 46, 52, 58]                      5641.9462       1.000000       
9307   [44, 50, 52, 54]                         5641.8766       1.000000       
9308   [46, 50, 62, 68]                         5641.3423       1.000000       
9309   [15, 34, 42, 52]                         5641.2616       1.000000       
9310   [38, 46, 70, 74]                         5640.7478       1.000000       
9311   [9, 16, 46, 58]                          5640.7168       1.000000       
9312   [7, 15, 29, 34]                          5640.7126       1.000000       
9313   [9, 34, 46, 52, 70]                      5640.2000       1.000000       
9314   [29, 44, 46, 74]                         5639.7932       1.000000       
9315   [3, 7, 9, 34]                            5639.6955       1.000000       
9316   [34, 42, 60, 70]                         5639.6745       1.000000       
9317   [44, 46, 58, 60]                         5639.3282       1.000000       
9318   [5, 7, 9, 34, 46]                        5639.0209       1.000000       
9319   [2, 27, 46, 48]                          5638.7718       1.000000       
9320   [7, 21, 50, 74]                          5638.3167       1.000000       
9321   [2, 17, 46, 58]                          5637.9371       1.000000       
9322   [5, 11, 21, 70]                          5637.7649       1.000000       
9323   [5, 7, 17, 46]                           5637.4007       1.000000       
9324   [9, 17, 19, 34]                          5637.1014       1.000000       
9325   [31, 50, 52, 70]                         5636.9734       1.000000       
9326   [1, 34, 74]                              5636.7430       1.000000       
9327   [2, 9, 29, 60]                           5636.7135       1.000000       
9328   [2, 27, 46, 66]                          5635.5431       1.000000       
9329   [34, 52, 58, 70]                         5635.4466       1.000000       
9330   [7, 44, 46, 60]                          5635.3498       1.000000       
9331   [31, 34, 46, 68]                         5635.3138       1.000000       
9332   [7, 9, 27, 74]                           5635.2708       1.000000       
9333   [7, 9, 19, 21]                           5635.1706       1.000000       
9334   [5, 13, 46, 74]                          5635.0182       1.000000       
9335   [2, 5, 9, 11]                            5634.2862       1.000000       
9336   [11, 15, 19, 21]                         5633.9857       1.000000       
9337   [15, 54, 60, 70]                         5633.1788       1.000000       
9338   [11, 42, 46, 66]                         5632.3664       1.000000       
9339   [3, 34, 54, 70]                          5632.0908       1.000000       
9340   [3, 9, 34, 42]                           5631.7977       1.000000       
9341   [17, 21, 39]                             5631.6284       1.000000       
9342   [9, 13, 52, 54]                          5631.5207       1.000000       
9343   [9, 15, 27, 31]                          5631.1147       1.000000       
9344   [5, 7, 34, 54]                           5630.6096       1.000000       
9345   [7, 15, 70, 74]                          5630.5679       1.000000       
9346   [11, 27, 66]                             5629.8077       1.000000       
9347   [5, 11, 15, 52]                          5629.4372       1.000000       
9348   [17, 44, 46, 50]                         5629.2662       1.000000       
9349   [2, 5, 34, 54]                           5629.2528       1.000000       
9350   [27, 34, 52, 70]                         5629.2450       1.000000       
9351   [19, 46, 75]                             5629.2242       1.000000       
9352   [2, 50, 58, 60]                          5628.7614       1.000000       
9353   [46, 52, 68, 74]                         5628.5343       1.000000       
9354   [15, 21, 42, 58]                         5628.0004       1.000000       
9355   [9, 34, 42, 44]                          5627.3143       1.000000       
9356   [2, 27, 46, 74]                          5627.0233       1.000000       
9357   [5, 17, 46, 58]                          5627.0211       1.000000       
9358   [9, 13, 34, 74]                          5626.8920       1.000000       
9359   [9, 16, 44]                              5626.7891       1.000000       
9360   [5, 46, 54, 71]                          5626.7166       1.000000       
9361   [46, 48, 50, 68]                         5626.3530       1.000000       
9362   [27, 46, 50, 68]                         5626.3469       1.000000       
9363   [3, 11, 15, 21]                          5626.2431       1.000000       
9364   [11, 15, 25, 42]                         5625.7416       1.000000       
9365   [3, 46, 62, 70]                          5625.6292       1.000000       
9366   [21, 25, 52, 54]                         5625.4449       1.000000       
9367   [21, 54, 65]                             5624.8329       1.000000       
9368   [5, 14, 70]                              5624.4728       1.000000       
9369   [5, 27, 39, 46]                          5624.4618       1.000000       
9370   [19, 46, 58, 66]                         5624.3664       1.000000       
9371   [21, 27, 29, 34]                         5624.0930       1.000000       
9372   [7, 9, 25, 42]                           5623.9446       1.000000       
9373   [9, 21, 58, 68]                          5623.6886       1.000000       
9374   [7, 9, 27, 29]                           5623.4248       1.000000       
9375   [15, 46, 62, 74]                         5623.0874       1.000000       
9376   [11, 15, 42, 58]                         5623.0501       1.000000       
9377   [3, 27, 46, 48]                          5623.0171       1.000000       
9378   [9, 15, 60, 74]                          5622.5263       1.000000       
9379   [7, 13, 27, 46]                          5622.3666       1.000000       
9380   [21, 44, 46, 66]                         5622.1484       1.000000       
9381   [11, 15, 21, 74]                         5621.2856       1.000000       
9382   [2, 27, 46, 62]                          5620.5782       1.000000       
9383   [15, 27, 34, 42]                         5620.2745       1.000000       
9384   [11, 15, 73]                             5619.9890       1.000000       
9385   [9, 29, 44, 54]                          5619.0090       1.000000       
9386   [7, 11, 27, 34]                          5618.0200       1.000000       
9387   [15, 31, 44, 46]                         5617.8682       1.000000       
9388   [11, 25, 27, 54]                         5617.1002       1.000000       
9389   [7, 13, 34, 50]                          5617.0763       1.000000       
9390   [9, 21, 27, 66]                          5617.0103       1.000000       
9391   [15, 19, 42, 50]                         5616.7691       1.000000       
9392   [5, 11, 15, 29]                          5616.6226       1.000000       
9393   [1, 29, 70]                              5616.2338       1.000000       
9394   [9, 11, 19, 42]                          5616.1956       1.000000       
9395   [9, 15, 48, 52]                          5616.0147       1.000000       
9396   [1, 9, 11, 15]                           5615.8519       1.000000       
9397   [13, 34, 51]                             5615.4750       1.000000       
9398   [21, 27, 34, 74]                         5615.4420       1.000000       
9399   [9, 20, 27]                              5615.3661       1.000000       
9400   [9, 52, 54, 68]                          5615.3018       1.000000       
9401   [27, 52, 74]                             5614.9120       1.000000       
9402   [5, 11, 27, 50]                          5614.8627       1.000000       
9403   [13, 17, 19, 46]                         5614.4065       1.000000       
9404   [5, 15, 31, 70]                          5614.3778       1.000000       
9405   [5, 15, 17, 50]                          5614.2559       1.000000       
9406   [2, 11, 68]                              5613.4000       1.000000       
9407   [5, 11, 15, 42]                          5613.2632       1.000000       
9408   [11, 29, 71]                             5612.9191       1.000000       
9409   [2, 17, 74]                              5612.5660       1.000000       
9410   [1, 9, 21, 50]                           5611.9636       1.000000       
9411   [48, 58, 70]                             5611.5315       1.000000       
9412   [5, 11, 50, 52]                          5610.8994       1.000000       
9413   [15, 25, 27, 54]                         5609.9155       1.000000       
9414   [7, 9, 34, 46, 70]                       5609.5318       1.000000       
9415   [7, 9, 11, 60]                           5609.3317       1.000000       
9416   [5, 29, 46, 48]                          5609.2698       1.000000       
9417   [9, 48, 58]                              5609.2168       1.000000       
9418   [9, 17, 27, 54]                          5608.6551       1.000000       
9419   [7, 27, 29, 50]                          5608.5843       1.000000       
9420   [11, 27, 46, 68]                         5607.9785       1.000000       
9421   [2, 21, 46, 52]                          5607.2474       1.000000       
9422   [2, 13, 44, 46]                          5607.1747       1.000000       
9423   [19, 34, 39, 46]                         5606.9877       1.000000       
9424   [17, 25, 46, 60]                         5606.4185       1.000000       
9425   [9, 23, 25, 46]                          5606.4134       1.000000       
9426   [46, 50, 66, 68]                         5606.1157       1.000000       
9427   [1, 9, 21, 25]                           5605.6258       1.000000       
9428   [15, 50, 64]                             5605.6112       1.000000       
9429   [15, 54, 70, 74]                         5604.9495       1.000000       
9430   [9, 15, 19, 74]                          5604.6832       1.000000       
9431   [5, 17, 42, 46]                          5604.6421       1.000000       
9432   [9, 44, 52, 54]                          5603.9186       1.000000       
9433   [3, 11, 19]                              5603.7228       1.000000       
9434   [3, 15, 27, 34]                          5603.3852       1.000000       
9435   [29, 42, 50, 54]                         5603.2092       1.000000       
9436   [2, 9, 11, 44]                           5603.1845       1.000000       
9437   [21, 31, 44, 46]                         5602.3293       1.000000       
9438   [34, 46, 51, 58]                         5602.2810       1.000000       
9439   [34, 42, 44, 50]                         5601.7609       1.000000       
9440   [21, 46, 50, 68]                         5601.6915       1.000000       
9441   [5, 11, 70, 74]                          5601.2781       1.000000       
